id,time,1-2,1-3,1-4,1-5,1-6,1-7,1-8,1-9,1-10,1-11,1-12,1-13,1-14,1-15,1-16,2-3,2-4,2-5,2-6,2-7,2-8,2-9,2-10,2-11,2-12,2-13,2-14,2-15,2-16,3-4,3-5,3-6,3-7,3-8,3-9,3-10,3-11,3-12,3-13,3-14,3-15,3-16,4-5,4-6,4-7,4-8,4-9,4-10,4-11,4-12,4-13,4-14,4-15,4-16,5-6,5-7,5-8,5-9,5-10,5-11,5-12,5-13,5-14,5-15,5-16,6-7,6-8,6-9,6-10,6-11,6-12,6-13,6-14,6-15,6-16,7-8,7-9,7-10,7-11,7-12,7-13,7-14,7-15,7-16,8-9,8-10,8-11,8-12,8-13,8-14,8-15,8-16,9-10,9-11,9-12,9-13,9-14,9-15,9-16,10-11,10-12,10-13,10-14,10-15,10-16,11-12,11-13,11-14,11-15,11-16,12-13,12-14,12-15,12-16,13-14,13-15,13-16,14-15,14-16,15-16
206681,2006-07-20 01:34:34,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,1.0,,0.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,0.0,,1.0,0.0,0.0,,,1.0,,,,0.0,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,,,,0.0,0.0,1.0
206682,2006-07-20 01:35:17,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,0.0,,,1.0,,,,,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,0.0
206683,2006-07-20 01:35:36,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
206684,2006-07-20 01:36:34,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,0.0,1.0,,,1.0,,,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,0.0
206685,2006-07-20 01:36:50,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
206686,2006-07-20 01:36:56,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,0.0,1.0,,,1.0,,,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,0.0
206687,2006-07-20 01:37:01,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,0.0,,,1.0,,,,1.0,0.0,0.0,0.0,1.0,,,0.0,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
206688,2006-07-20 01:37:12,,,,,,,,,,,,,,,,,0.0,1.0,,,0.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,0.0,1.0,1.0,0.0,,,0.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0
206689,2006-07-20 01:37:17,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,0.0,0.0,,,1.0,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
206690,2006-07-20 01:37:19,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,0.0,0.0,,,1.0,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
206691,2006-07-20 01:38:20,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,1.0,,,,1.0,1.0,0.0,0.0,1.0,,,0.0,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
206692,2006-07-20 01:39:28,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
206693,2006-07-20 01:39:40,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,0.0,1.0,,,1.0,,,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,0.0
206694,2006-07-20 01:39:55,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,0.0,1.0,,,1.0,,,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,0.0
206695,2006-07-20 01:40:07,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
206696,2006-07-20 01:40:30,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
206697,2006-07-20 01:40:41,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,0.0,,,1.0,,,,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
206698,2006-07-20 01:41:11,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
206699,2006-07-20 01:41:19,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,0.0,1.0,1.0,1.0,,,1.0,,,,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
206700,2006-07-20 01:41:35,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,0.0,1.0,0.0,0.0,,,1.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0
206701,2006-07-20 01:41:47,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,0.0,1.0,1.0,0.0,,,1.0,,,,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
206702,2006-07-20 01:42:12,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
206703,2006-07-20 01:42:52,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,0.0,0.0,,,1.0,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
206704,2006-07-20 01:42:58,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
206705,2006-07-20 01:43:16,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
206706,2006-07-20 01:43:23,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,0.0,1.0,,,1.0,,,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,0.0
206707,2006-07-20 01:43:34,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,0.0,0.0,,,1.0,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
206708,2006-07-20 01:43:35,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
206709,2006-07-20 01:43:48,,,,,,,,,,,,,,,,,0.0,1.0,,,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,1.0,,,,,1.0,1.0,0.0,1.0,,,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,0.0
206710,2006-07-20 01:44:00,,,,,,,,,,,,,,,,,0.0,1.0,,,1.0,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,1.0,1.0,0.0,0.0,0.0,,,1.0,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206711,2006-07-20 01:44:10,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
206712,2006-07-20 01:44:34,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
206713,2006-07-20 01:44:47,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
206714,2006-07-20 01:44:53,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,0.0,0.0,,,1.0,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0
206715,2006-07-20 01:44:59,,,,,,,,,,,,,,,,,0.0,1.0,,,1.0,,,,,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,,,1.0,,,,,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,0.0
206716,2006-07-20 01:45:20,,,,,,,,,,,,,,,,,0.0,0.0,,,1.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
206717,2006-07-20 01:45:25,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,0.0,0.0,,,1.0,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0
206722,2006-07-20 01:47:32,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0,,,0.0,,,,,1.0,0.0,0.0,1.0,,,0.0,,,,,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
206723,2006-07-20 01:47:47,,,,,,,,,,,,,,,,,0.0,0.0,,,1.0,,,,,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,0.0,1.0,1.0,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0
206724,2006-07-20 01:47:49,,,,,,,,,,,,,,,,,1.0,0.0,,,1.0,,,,,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,0.0,,,1.0,,,,,1.0,0.0,0.0,1.0,,,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
206725,2006-07-20 01:48:02,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
206726,2006-07-20 01:48:04,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
206727,2006-07-20 01:48:16,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
206728,2006-07-20 01:48:22,,,,,,,,,,,,,,,,,0.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
206729,2006-07-20 01:48:35,,,,,,,,,,,,,,,,,0.0,0.0,,,1.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
206730,2006-07-20 01:48:53,,,,,,,,,,,,,,,,,1.0,0.0,,,1.0,,,,,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,0.0,,,1.0,,,,,0.0,1.0,0.0,1.0,,,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0
